,locality,proprety_type,price,bedrooms,area,equipped_kitchen,furnished,terrace,terrace_area,garden,garden_area,surface,surface_plot,facades,state,swimming_pool
4999,1005,106,140000,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,6,0.0
5000,1534,106,140000,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,0,0.0
5001,1586,156,140000,5.0,180.0,1,0.0,0.0,0.0,0.0,0.0,180.0,190.0,4.0,6,0.0
5002,1639,156,140000,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,540.0,2.0,6,0.0
5003,39,18,140000,1.0,54.0,1,0.0,0.0,0.0,0.0,0.0,54.0,54.0,1.0,6,0.0
5004,1639,19,140000,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,540.0,2.0,6,0.0
5005,1598,18,140000,1.0,722.0,1,0.0,1.0,62.0,0.0,0.0,722.0,722.0,1.0,6,0.0
5006,931,66,140000,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,4.0,0,0.0
5007,989,156,140000,4.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,304.0,3.0,6,0.0
5008,1737,156,140000,1.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,6,0.0
5009,1640,156,140000,4.0,142.0,1,0.0,0.0,0.0,0.0,0.0,142.0,142.0,3.0,6,0.0
5010,1455,156,140000,3.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,6,0.0
5011,453,156,140000,2.0,201.43684820393972,2,0.0,0.0,0.0,0.0,0.0,201.43684820393972,615.0,3.0,4,0.0
5012,1783,18,140000,1.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,0,0.0
5013,1439,156,140000,3.0,201.43684820393972,2,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,6,0.0
5014,1517,156,140000,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,6,0.0
5015,1072,18,140000,3.0,114.0,1,0.0,0.0,0.0,0.0,0.0,114.0,114.0,2.0,6,0.0
5016,856,18,140000,1.0,40.0,3,0.0,0.0,0.0,0.0,0.0,40.0,40.0,2.0,6,0.0
5017,938,156,140000,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,149.0,3.0,6,0.0
5018,1211,156,140000,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,6,0.0
5019,2044,156,140000,3.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,6,0.0
5020,1813,156,140000,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,6,0.0
5021,2006,148,140500,1.0,50.0,5,0.0,1.0,25.0,0.0,0.0,50.0,50.0,2.0,1,0.0
5022,147,77,141000,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,6,0.0
5023,1965,417,141000,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,6,0.0
5024,1320,18,141000,8.0,100.0,1,0.0,0.0,0.0,0.0,0.0,100.0,100.0,2.0,1,0.0
5025,1799,18,141000,1.0,47.0,1,1.0,1.0,3.0,0.0,0.0,47.0,47.0,2.0,0,0.0
5026,1348,18,141385,1.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,6,0.0
5027,1351,18,141385,1.0,201.43684820393972,1,0.0,1.0,6.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,0,0.0
5028,1351,393,141385,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,6,0.0
5029,1352,395,141385,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,6,0.0
5030,1348,156,141385,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,6,0.0
5031,1666,406,141780,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,6,0.0
5032,756,370,141800,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,6,0.0
5033,756,423,141800,2.0,45.0,1,0.0,1.0,8.0,0.0,0.0,45.0,45.0,2.0,6,0.0
5034,1997,18,142000,1.0,70.0,1,0.0,0.0,0.0,0.0,0.0,70.0,70.0,2.0,1,0.0
5035,890,156,142000,2.0,74.0,1,0.0,0.0,0.0,0.0,0.0,74.0,155.0,2.0,3,0.0
5036,1607,156,142000,2.0,130.0,1,0.0,0.0,0.0,0.0,0.0,130.0,130.0,2.0,6,0.0
5037,1691,257,142000,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,6,0.0
5038,1891,156,142000,4.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,204.0,2.0,6,0.0
5039,1849,156,142000,2.0,146.0,1,0.0,0.0,0.0,0.0,0.0,146.0,308.0,3.0,4,0.0
5040,33,18,142000,1.0,201.43684820393972,0,0.0,1.0,11.0,0.0,0.0,201.43684820393972,201.43684820393972,4.0,2,0.0
5041,951,18,142000,1.0,68.0,0,0.0,0.0,0.0,0.0,0.0,68.0,68.0,3.0,0,0.0
5042,1760,175,142000,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,6,0.0
5043,258,18,142000,1.0,75.0,1,0.0,1.0,6.0,0.0,0.0,75.0,75.0,2.0,6,0.0
5044,608,156,142000,2.0,201.43684820393972,3,0.0,0.0,0.0,1.0,130.0,201.43684820393972,201.43684820393972,3.0,3,0.0
5045,2006,156,142000,2.0,180.0,1,0.0,0.0,0.0,0.0,0.0,180.0,173.0,2.0,6,0.0
5046,1077,241,142000,3.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,580.0,3.0,6,0.0
5047,1173,156,142000,3.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,6,0.0
5048,1400,18,142140,1.0,85.0,1,0.0,0.0,0.0,0.0,0.0,85.0,85.0,2.0,6,0.0
5049,1914,18,142500,2.0,70.0,1,0.0,0.0,0.0,0.0,0.0,70.0,70.0,2.0,1,0.0
5050,989,18,142500,1.0,201.43684820393972,1,0.0,1.0,5.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,0,0.0
5051,141,18,142500,1.0,201.43684820393972,3,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,0,0.0
5052,1142,156,142500,2.0,175.0,2,0.0,0.0,0.0,1.0,710.0,175.0,860.0,4.0,4,0.0
5053,1914,156,142500,2.0,201.43684820393972,1,0.0,0.0,0.0,1.0,1.0,201.43684820393972,120.0,1.0,6,0.0
5054,2116,355,142700,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,6,0.0
5055,2116,18,142700,1.0,53.0,1,0.0,0.0,0.0,0.0,0.0,53.0,53.0,2.0,0,0.0
5056,2076,94,142718,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,6,0.0
5057,1351,18,142885,1.0,201.43684820393972,1,0.0,1.0,6.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,0,0.0
5058,1900,18,143000,2.0,90.0,1,0.0,0.0,0.0,0.0,0.0,90.0,90.0,2.0,1,0.0
5059,1914,156,143000,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,177.0,2.0,4,0.0
5060,258,18,143000,2.0,201.43684820393972,1,0.0,1.0,6.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,0,0.0
5061,1733,156,143000,4.0,135.0,2,0.0,1.0,10.0,0.0,0.0,135.0,5000.0,3.0,0,0.0
5062,42,18,143000,1.0,40.0,1,0.0,0.0,0.0,0.0,0.0,40.0,40.0,2.0,1,0.0
5063,1570,156,143000,2.0,150.0,2,0.0,0.0,0.0,0.0,0.0,150.0,232.0,2.0,6,0.0
5064,1569,156,143000,3.0,201.43684820393972,2,0.0,0.0,0.0,0.0,0.0,201.43684820393972,248.0,2.0,6,0.0
5065,764,18,143499,1.0,201.43684820393972,2,0.0,1.0,8.0,0.0,0.0,201.43684820393972,201.43684820393972,4.0,0,0.0
5066,1097,18,143500,1.0,60.0,0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,2.0,0,0.0
5067,784,18,144000,1.0,62.0,1,1.0,0.0,0.0,0.0,0.0,62.0,62.0,4.0,0,0.0
5068,751,18,144000,1.0,64.0,1,1.0,0.0,0.0,0.0,0.0,64.0,64.0,2.0,0,0.0
5069,1777,18,144000,2.0,67.0,1,0.0,1.0,4.0,0.0,0.0,67.0,67.0,2.0,1,0.0
5070,2031,18,144000,1.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,1,0.0
5071,1564,18,144000,1.0,59.0,0,0.0,1.0,8.0,0.0,0.0,59.0,59.0,2.0,0,0.0
5072,840,156,144000,3.0,124.0,3,0.0,0.0,0.0,1.0,282.0,124.0,365.0,2.0,1,0.0
5073,414,241,144000,2.0,77.0,1,0.0,0.0,0.0,0.0,0.0,77.0,77.0,3.0,6,0.0
5074,247,18,144000,2.0,84.0,1,0.0,0.0,0.0,0.0,0.0,84.0,84.0,2.0,6,0.0
5075,1921,156,144000,5.0,150.0,1,0.0,0.0,0.0,0.0,0.0,150.0,195.0,2.0,6,0.0
5076,1439,211,144000,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,6,0.0
5077,284,18,144000,1.0,67.0,1,0.0,0.0,0.0,0.0,0.0,67.0,67.0,4.0,1,0.0
5078,295,18,144000,2.0,86.0,3,0.0,1.0,65.0,0.0,0.0,86.0,86.0,2.0,3,0.0
5079,1795,242,144000,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,6,0.0
5080,554,156,144000,2.0,105.0,1,0.0,0.0,0.0,0.0,0.0,105.0,99.0,2.0,1,0.0
5081,2045,156,144000,4.0,201.43684820393972,3,0.0,0.0,0.0,0.0,0.0,201.43684820393972,80.0,2.0,3,0.0
5082,1439,18,144000,1.0,55.0,1,0.0,1.0,10.0,0.0,0.0,55.0,55.0,2.0,6,0.0
5083,1799,18,144000,2.0,201.43684820393972,1,1.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,6,0.0
5084,1777,18,144000,2.0,90.0,1,1.0,0.0,0.0,0.0,0.0,90.0,90.0,2.0,3,0.0
5085,1564,384,144000,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,6,0.0
5086,1795,315,144000,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,6,0.0
5087,1866,18,144000,2.0,50.0,1,0.0,0.0,0.0,0.0,0.0,50.0,50.0,2.0,3,0.0
5088,316,18,144000,1.0,55.0,1,0.0,1.0,6.0,0.0,0.0,55.0,55.0,2.0,1,0.0
5089,355,18,144000,1.0,201.43684820393972,1,1.0,1.0,8.0,0.0,0.0,201.43684820393972,201.43684820393972,1.0,6,0.0
5090,1822,18,144000,1.0,71.0,1,0.0,1.0,16.0,0.0,0.0,71.0,71.0,2.0,6,0.0
5091,535,18,144000,1.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,6,0.0
5092,1790,18,144200,1.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,1,0.0
5093,1817,463,144317,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,6,0.0
5094,1900,257,144321,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,6,0.0
5095,535,380,144500,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,6,0.0
5096,545,305,144500,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,6,0.0
5097,562,304,144500,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,6,0.0
5098,567,18,144500,1.0,65.0,3,0.0,1.0,4.0,0.0,0.0,65.0,65.0,2.0,1,0.0
5099,829,156,144500,2.0,110.0,3,0.0,0.0,0.0,1.0,70.0,110.0,113.0,3.0,3,0.0
5100,294,18,144500,1.0,60.0,1,0.0,0.0,0.0,0.0,0.0,60.0,60.0,2.0,3,0.0
5101,608,156,144900,4.0,115.0,3,0.0,0.0,0.0,0.0,0.0,115.0,64.0,2.0,3,0.0
5102,608,156,144900,2.0,65.0,6,0.0,0.0,0.0,1.0,100.0,65.0,65.0,3.0,3,0.0
5103,715,156,145000,3.0,201.43684820393972,2,0.0,0.0,0.0,1.0,35.0,201.43684820393972,156.0,3.0,5,0.0
5104,790,250,145000,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,6,0.0
5105,717,156,145000,4.0,201.43684820393972,2,0.0,0.0,0.0,1.0,400.0,201.43684820393972,540.0,2.0,4,0.0
5106,144,411,145000,1.0,50.0,0,0.0,1.0,7.0,1.0,6929.0,50.0,50.0,4.0,0,0.0
5107,717,18,145000,1.0,51.0,3,0.0,1.0,25.0,0.0,0.0,51.0,51.0,2.0,1,0.0
5108,1170,411,145000,1.0,50.0,0,0.0,1.0,7.0,1.0,6929.0,50.0,50.0,4.0,0,0.0
5109,591,18,145000,3.0,95.0,1,1.0,0.0,0.0,0.0,0.0,95.0,95.0,2.0,2,0.0
5110,1777,18,145000,2.0,58.0,1,0.0,0.0,0.0,0.0,0.0,58.0,58.0,2.0,1,0.0
5111,1777,18,145000,1.0,33.0,0,1.0,0.0,0.0,0.0,0.0,33.0,33.0,2.0,1,0.0
5112,1777,18,145000,1.0,45.0,0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,2.0,0,0.0
5113,1927,156,145000,3.0,120.0,3,0.0,0.0,0.0,0.0,0.0,120.0,182.0,2.0,4,0.0
5114,1246,18,145000,2.0,201.43684820393972,3,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,4.0,1,0.0
5115,1912,18,145000,1.0,70.0,1,0.0,0.0,0.0,0.0,0.0,70.0,70.0,2.0,1,0.0
5116,18,423,145000,2.0,36.0,3,1.0,0.0,0.0,0.0,0.0,36.0,36.0,2.0,0,0.0
5117,1921,18,145000,1.0,60.0,1,0.0,0.0,0.0,0.0,0.0,60.0,60.0,2.0,1,0.0
5118,774,156,145000,2.0,100.0,3,0.0,0.0,0.0,0.0,0.0,100.0,146.0,2.0,3,0.0
5119,554,18,145000,2.0,84.0,1,0.0,0.0,0.0,0.0,0.0,84.0,84.0,2.0,1,0.0
5120,5,18,145000,1.0,30.0,5,0.0,0.0,0.0,0.0,0.0,30.0,30.0,2.0,1,0.0
5121,1272,18,145000,2.0,75.0,3,0.0,0.0,0.0,0.0,0.0,75.0,75.0,2.0,3,0.0
5122,1777,18,145000,1.0,62.0,1,0.0,0.0,0.0,0.0,0.0,62.0,62.0,2.0,1,0.0
5123,1260,156,145000,1.0,59.0,1,0.0,0.0,0.0,0.0,0.0,59.0,418.0,4.0,2,0.0
5124,1862,18,145000,1.0,52.0,1,0.0,0.0,0.0,0.0,0.0,52.0,52.0,2.0,1,0.0
5125,774,156,145000,3.0,110.0,3,0.0,1.0,15.0,1.0,480.0,110.0,580.0,3.0,6,0.0
5126,1666,156,145000,2.0,85.0,3,0.0,0.0,0.0,1.0,22.0,85.0,80.0,2.0,2,0.0
5127,726,156,145000,3.0,136.0,2,0.0,1.0,1.0,0.0,0.0,136.0,78.0,2.0,1,0.0
5128,75,423,145000,2.0,35.0,1,0.0,1.0,7.0,0.0,0.0,35.0,35.0,2.0,3,0.0
5129,821,148,145000,1.0,60.0,1,0.0,1.0,17.0,1.0,133.0,60.0,60.0,2.0,6,0.0
5130,1597,18,145000,1.0,70.0,1,0.0,1.0,13.0,0.0,0.0,70.0,70.0,2.0,0,0.0
5131,1928,156,145000,3.0,140.0,1,0.0,0.0,0.0,0.0,0.0,140.0,151.0,2.0,6,0.0
5132,591,156,145000,2.0,70.0,1,0.0,0.0,0.0,1.0,90.0,70.0,126.0,3.0,1,0.0
5133,989,156,145000,4.0,165.0,1,0.0,1.0,20.0,0.0,0.0,165.0,120.0,2.0,3,0.0
5134,1586,156,145000,3.0,139.0,1,0.0,1.0,57.0,0.0,0.0,139.0,193.0,3.0,1,0.0
5135,821,106,145000,2.0,120.0,1,0.0,0.0,0.0,0.0,0.0,120.0,120.0,2.0,6,0.0
5136,681,156,145000,2.0,80.0,2,0.0,1.0,8.0,1.0,80.0,80.0,132.0,2.0,1,0.0
5137,33,18,145000,2.0,45.0,1,0.0,0.0,0.0,0.0,0.0,45.0,45.0,3.0,1,0.0
5138,110,443,145000,1.0,54.0,3,0.0,1.0,12.0,0.0,0.0,54.0,54.0,2.0,1,0.0
5139,1135,18,145000,2.0,85.0,3,0.0,1.0,6.0,0.0,0.0,85.0,85.0,2.0,0,0.0
5140,110,156,145000,1.0,54.0,3,0.0,1.0,12.0,0.0,0.0,54.0,54.0,2.0,1,0.0
5141,704,156,145000,3.0,165.0,2,0.0,1.0,45.0,1.0,200.0,165.0,310.0,3.0,3,0.0
5142,1187,156,145000,2.0,182.0,1,0.0,0.0,0.0,0.0,0.0,182.0,244.0,3.0,3,0.0
5143,1783,18,145000,1.0,52.0,1,1.0,0.0,0.0,0.0,0.0,52.0,52.0,2.0,6,0.0
5144,533,156,145000,3.0,95.0,1,0.0,1.0,20.0,0.0,0.0,95.0,95.0,2.0,1,0.0
5145,1083,156,145000,3.0,98.0,1,0.0,1.0,43.0,0.0,0.0,98.0,73.0,4.0,1,0.0
5146,1108,235,145000,3.0,163.0,2,0.0,1.0,15.0,1.0,110.0,163.0,271.0,3.0,3,0.0
5147,1290,156,145000,4.0,140.0,1,0.0,0.0,0.0,0.0,0.0,140.0,116.0,2.0,6,0.0
5148,1703,156,145000,2.0,105.0,3,0.0,0.0,0.0,0.0,0.0,105.0,53.0,2.0,1,0.0
5149,2063,148,145000,1.0,60.0,1,0.0,0.0,0.0,0.0,0.0,60.0,60.0,2.0,1,0.0
5150,2063,148,145000,1.0,60.0,0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,2.0,1,0.0
5151,1448,18,145000,2.0,93.0,3,0.0,0.0,0.0,0.0,0.0,93.0,93.0,2.0,1,0.0
5152,2060,18,145000,2.0,93.0,1,0.0,0.0,0.0,0.0,0.0,93.0,93.0,2.0,0,0.0
5153,717,18,145000,2.0,201.43684820393972,2,0.0,1.0,5.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,2,0.0
5154,1144,156,145000,2.0,107.0,2,0.0,0.0,0.0,0.0,0.0,107.0,160.0,2.0,4,0.0
5155,1423,148,145000,1.0,58.0,1,0.0,1.0,6.0,0.0,0.0,58.0,58.0,2.0,6,0.0
5156,1845,215,145000,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,6,0.0
5157,49,18,145000,1.0,70.0,3,0.0,0.0,0.0,0.0,0.0,70.0,70.0,2.0,3,0.0
5158,552,18,145000,4.0,145.0,1,0.0,0.0,0.0,0.0,0.0,145.0,145.0,2.0,1,0.0
5159,1100,156,145000,4.0,170.0,2,0.0,0.0,0.0,0.0,0.0,170.0,200.0,3.0,3,0.0
5160,1115,156,145000,2.0,128.0,1,1.0,0.0,0.0,0.0,0.0,128.0,260.0,3.0,0,0.0
5161,1217,156,145000,2.0,176.0,3,0.0,0.0,0.0,1.0,3500.0,176.0,3980.0,3.0,6,0.0
5162,554,18,145000,2.0,86.0,1,0.0,1.0,6.0,0.0,0.0,86.0,86.0,2.0,1,0.0
5163,1666,18,145000,1.0,63.0,1,0.0,0.0,0.0,0.0,0.0,63.0,63.0,2.0,1,0.0
5164,1791,148,145000,2.0,60.0,1,0.0,0.0,0.0,0.0,0.0,60.0,60.0,2.0,4,0.0
5165,1900,18,145000,2.0,81.0,1,0.0,0.0,0.0,0.0,0.0,81.0,81.0,2.0,1,0.0
5166,1548,156,145000,3.0,155.0,3,0.0,1.0,30.0,1.0,80.0,155.0,190.0,2.0,4,0.0
5167,258,18,145000,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,3.0,6,0.0
5168,1539,156,145000,3.0,142.0,1,0.0,0.0,0.0,0.0,0.0,142.0,340.0,2.0,6,0.0
5169,1799,18,145000,1.0,55.0,1,0.0,0.0,0.0,0.0,0.0,55.0,55.0,2.0,6,0.0
5170,1966,156,145000,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,198.0,2.0,1,0.0
5171,1143,156,145000,2.0,135.0,1,0.0,0.0,0.0,0.0,0.0,135.0,247.0,3.0,3,0.0
5172,1153,156,145000,2.0,135.0,1,0.0,0.0,0.0,0.0,0.0,135.0,247.0,3.0,3,0.0
5173,1607,156,145000,3.0,164.0,1,0.0,0.0,0.0,0.0,0.0,164.0,580.0,3.0,1,0.0
5174,36,18,145000,1.0,55.0,1,0.0,0.0,0.0,0.0,0.0,55.0,55.0,2.0,1,0.0
5175,196,18,145000,3.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,1,0.0
5176,856,18,145000,1.0,45.0,3,0.0,0.0,0.0,0.0,0.0,45.0,45.0,2.0,1,0.0
5177,1783,18,145000,1.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,1.0,1,0.0
5178,1822,18,145000,2.0,60.0,1,0.0,0.0,0.0,0.0,0.0,60.0,60.0,2.0,1,0.0
5179,196,18,145000,3.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,6,0.0
5180,508,156,145000,3.0,157.0,1,0.0,0.0,0.0,0.0,0.0,157.0,520.0,2.0,6,0.0
5181,1483,18,145000,2.0,201.43684820393972,6,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,1,0.0
5182,1607,156,145000,4.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,3,0.0
5183,63,18,145000,1.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,6,0.0
5184,1845,235,145000,5.0,265.0,1,0.0,0.0,0.0,0.0,0.0,265.0,170.0,2.0,4,0.0
5185,903,156,145000,3.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,56.0,2.0,6,0.0
5186,1439,156,145000,2.0,114.0,2,0.0,0.0,0.0,0.0,0.0,114.0,114.0,2.0,4,0.0
5187,1845,18,145000,2.0,127.0,1,0.0,0.0,0.0,1.0,26.0,127.0,127.0,3.0,1,0.0
5188,472,156,145000,3.0,201.43684820393972,2,0.0,0.0,0.0,0.0,0.0,201.43684820393972,1204.0,4.0,6,0.0
5189,1176,156,145000,2.0,201.43684820393972,2,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,6,0.0
5190,1802,66,145000,2.0,44.0,1,1.0,0.0,0.0,0.0,0.0,44.0,120.0,4.0,6,0.0
5191,2045,18,145000,2.0,72.0,1,0.0,0.0,0.0,0.0,0.0,72.0,72.0,4.0,6,0.0
5192,870,156,145000,3.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,491.0,4.0,6,0.0
5193,1125,156,145000,2.0,117.0,1,0.0,0.0,0.0,0.0,0.0,117.0,117.0,3.0,6,0.0
5194,1929,156,145000,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,1,0.0
5195,2006,156,145000,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,76.0,2.0,6,0.0
5196,2115,156,145000,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,310.0,2.0,6,0.0
5197,1845,29,145000,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,6,0.0
5198,473,156,145000,3.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,400.0,2.0,6,0.0
5199,1115,156,145000,3.0,180.0,1,0.0,0.0,0.0,0.0,0.0,180.0,271.0,2.0,6,0.0
5200,1113,156,145000,3.0,201.43684820393972,0,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,1,0.0
5201,1169,156,145000,2.0,130.0,1,0.0,0.0,0.0,0.0,0.0,130.0,130.0,3.0,6,0.0
5202,1900,156,145000,3.0,98.0,1,0.0,0.0,0.0,0.0,0.0,98.0,153.0,2.0,6,0.0
5203,1836,156,145000,3.0,130.0,1,0.0,0.0,0.0,0.0,0.0,130.0,250.0,2.0,6,0.0
5204,1503,156,145000,2.0,150.0,1,0.0,0.0,0.0,0.0,0.0,150.0,150.0,2.0,6,0.0
5205,1555,156,145000,3.0,110.0,1,0.0,1.0,40.0,1.0,30.0,110.0,100.0,2.0,6,0.0
5206,410,156,145000,3.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,4.0,4,0.0
5207,1845,18,145000,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,6,0.0
5208,1942,423,145000,1.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,6,0.0
5209,2097,137,145000,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,6,0.0
5210,1434,18,145000,2.0,101.0,1,0.0,0.0,0.0,0.0,0.0,101.0,101.0,2.0,0,0.0
5211,790,18,145000,1.0,68.0,1,0.0,0.0,0.0,0.0,0.0,68.0,68.0,2.0,1,0.0
5212,1900,18,145000,2.0,88.0,1,0.0,0.0,0.0,0.0,0.0,88.0,88.0,2.0,1,0.0
5213,535,284,145000,1.0,68.0,1,0.0,1.0,6.0,0.0,0.0,68.0,68.0,2.0,6,0.0
5214,487,156,145000,4.0,198.0,1,0.0,0.0,0.0,0.0,0.0,198.0,174.0,2.0,4,0.0
5215,248,18,145000,1.0,55.0,1,0.0,0.0,0.0,0.0,0.0,55.0,55.0,2.0,1,0.0
5216,1331,18,145000,2.0,80.0,0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,2.0,1,0.0
5217,608,156,145000,2.0,69.0,1,0.0,0.0,0.0,0.0,0.0,69.0,35.0,2.0,2,0.0
5218,1072,18,145000,2.0,70.0,0,0.0,1.0,10.0,0.0,0.0,70.0,70.0,2.0,0,0.0
5219,1693,18,145000,1.0,65.0,1,0.0,0.0,0.0,0.0,0.0,65.0,65.0,2.0,1,0.0
